,Variable,Nivel,Coefficient,PValue
64,COLE_COD_MCPIO_UBICACION,15690,0.029620762048711946,0.6777449469131454
65,COLE_COD_MCPIO_UBICACION,15693,0.07782345188005008,9.643247831146421e-05
66,COLE_COD_MCPIO_UBICACION,15759,0.018083503130855227,4.2590636491939193e-07
67,COLE_COD_MCPIO_UBICACION,15764,-0.041269335831376056,0.005849094389109375
68,COLE_COD_MCPIO_UBICACION,15861,-0.03490908120999713,0.6613660073056674
69,COLE_COD_MCPIO_UBICACION,17001,-0.0029944700804658913,0.3098182785401478
70,COLE_COD_MCPIO_UBICACION,17042,0.008345527164289377,0.862163610086457
71,COLE_COD_MCPIO_UBICACION,17174,-0.07938174687309636,8.53552690675072e-14
72,COLE_COD_MCPIO_UBICACION,17380,0.029097507528590354,0.009144998543872223
73,COLE_COD_MCPIO_UBICACION,17873,-0.051660610977861836,1.2851148458715794e-14
74,COLE_COD_MCPIO_UBICACION,18001,0.048756963973201575,7.838526349421056e-13
75,COLE_COD_MCPIO_UBICACION,18753,-0.019991875120003867,0.37572622786524523
76,COLE_COD_MCPIO_UBICACION,19001,-0.003955340578414979,0.15347660195036977
77,COLE_COD_MCPIO_UBICACION,19130,0.022159582735744393,0.18677376865896503
78,COLE_COD_MCPIO_UBICACION,19256,-0.0587768553842611,0.0006545332915669582
79,COLE_COD_MCPIO_UBICACION,19532,-0.04015360024802533,0.03573273269072279
80,COLE_COD_MCPIO_UBICACION,19548,0.020099635166126513,0.31388830750206737
81,COLE_COD_MCPIO_UBICACION,19573,-0.08779728960419073,1.4619136893053097e-38
82,COLE_COD_MCPIO_UBICACION,19698,-0.020733970371109335,0.01141875248247424
83,COLE_COD_MCPIO_UBICACION,19824,0.00880044239959323,0.901745106848086
84,COLE_COD_MCPIO_UBICACION,20001,-0.02900791360000292,1.5348259840199625e-31
85,COLE_COD_MCPIO_UBICACION,20011,0.06258959993528154,9.408642621626973e-12
86,COLE_COD_MCPIO_UBICACION,20013,-0.07636501003477554,7.128167074533591e-10
87,COLE_COD_MCPIO_UBICACION,20238,-0.03792713149182647,0.057794908341263725
88,COLE_COD_MCPIO_UBICACION,20250,-0.12879815315445034,1.5659744574056813e-09
89,COLE_COD_MCPIO_UBICACION,20517,-0.07528537661272991,0.0886498723695126
90,COLE_COD_MCPIO_UBICACION,20621,-0.085416672694412,5.365561726776311e-07
91,COLE_COD_MCPIO_UBICACION,23001,0.004068534097323303,0.11267237912051536
92,COLE_COD_MCPIO_UBICACION,23068,-0.09365130359332831,0.0015684117827966637
93,COLE_COD_MCPIO_UBICACION,23162,0.04510695269679991,7.770839025948335e-14
94,COLE_COD_MCPIO_UBICACION,23182,0.07387984183858828,6.520347390306821e-07
95,COLE_COD_MCPIO_UBICACION,23417,-0.00037972430544831563,0.9553398272766142
96,COLE_COD_MCPIO_UBICACION,23466,0.11287214431222423,1.3811398501572166e-49
97,COLE_COD_MCPIO_UBICACION,23555,0.027168497773976306,0.011085880126267917
98,COLE_COD_MCPIO_UBICACION,23580,-0.050758437438942074,0.0015836243928334397
99,COLE_COD_MCPIO_UBICACION,23660,0.021056095946238276,0.005790099573360853
100,COLE_COD_MCPIO_UBICACION,23670,-0.007585003797635791,0.574329939459383
101,COLE_COD_MCPIO_UBICACION,23807,0.01081789307787607,0.5481131646722904
102,COLE_COD_MCPIO_UBICACION,25001,-0.10318144790580006,0.11283837821226761
103,COLE_COD_MCPIO_UBICACION,25035,-0.05747925928094485,0.16264157115412906
104,COLE_COD_MCPIO_UBICACION,25099,0.07124694279197126,0.00823583058010394
105,COLE_COD_MCPIO_UBICACION,25123,0.04264231790976047,0.02346446246965446
106,COLE_COD_MCPIO_UBICACION,25126,0.008980590907593245,0.0488406319072651
107,COLE_COD_MCPIO_UBICACION,25151,0.05033872108558139,0.00481792140399674
108,COLE_COD_MCPIO_UBICACION,25175,-0.0006835945995584165,0.8051603732792083
109,COLE_COD_MCPIO_UBICACION,25183,-0.04754051962779119,0.1025997741562759
110,COLE_COD_MCPIO_UBICACION,25200,-0.008710762939226756,0.4212506132211713
111,COLE_COD_MCPIO_UBICACION,25214,0.028949279706353536,1.717445153307521e-15
112,COLE_COD_MCPIO_UBICACION,25245,0.00019537128267402485,0.993976585561762
113,COLE_COD_MCPIO_UBICACION,25260,-0.030801429767399618,1.4836445999814717e-05
114,COLE_COD_MCPIO_UBICACION,25269,-0.005528033816218948,0.1199673581248447
115,COLE_COD_MCPIO_UBICACION,25286,-0.0291750256081466,1.540255449438696e-20
116,COLE_COD_MCPIO_UBICACION,25290,-0.04420038764562672,1.0129885695001087e-36
117,COLE_COD_MCPIO_UBICACION,25295,0.0008338113472206069,0.9552174370619709
118,COLE_COD_MCPIO_UBICACION,25307,-0.08742185576825452,2.9419917637817914e-98
119,COLE_COD_MCPIO_UBICACION,25320,0.011667911969891186,0.285899778948845
120,COLE_COD_MCPIO_UBICACION,25377,0.011316103251692178,0.013905563002413466
121,COLE_COD_MCPIO_UBICACION,25386,0.061783787834081866,1.5177008920611185e-09
122,COLE_COD_MCPIO_UBICACION,25430,-0.03477721744088233,1.170152086970264e-21
123,COLE_COD_MCPIO_UBICACION,25473,-0.005498324162394066,0.1289238435867816
124,COLE_COD_MCPIO_UBICACION,25486,-0.025397973388390463,0.0404067532062982
125,COLE_COD_MCPIO_UBICACION,25488,0.0383199044029233,0.07500511611812068
126,COLE_COD_MCPIO_UBICACION,25513,0.003583561103862335,0.8856602194201535
127,COLE_COD_MCPIO_UBICACION,25572,0.0052172984436833995,0.7310149387936824
128,COLE_COD_MCPIO_UBICACION,25645,-0.05872116045179592,0.11818363273514948
129,COLE_COD_MCPIO_UBICACION,25658,0.06917761031521336,0.21964799367134338
130,COLE_COD_MCPIO_UBICACION,25662,-0.2098551172365078,2.374123337029979e-08
131,COLE_COD_MCPIO_UBICACION,25736,0.09696449091178284,2.156414093067548e-05
132,COLE_COD_MCPIO_UBICACION,25740,-0.021282261127249107,0.013957457248220366
133,COLE_COD_MCPIO_UBICACION,25745,0.0029015906838702646,0.9206383893026642
134,COLE_COD_MCPIO_UBICACION,25754,-0.04890255211372579,9.638347642287077e-154
135,COLE_COD_MCPIO_UBICACION,25758,0.026027382699536906,0.005520696951443199
136,COLE_COD_MCPIO_UBICACION,25769,0.05724343800091427,7.207843559479399e-12
137,COLE_COD_MCPIO_UBICACION,25772,-0.08518605263184556,0.00029415715887327686
138,COLE_COD_MCPIO_UBICACION,25785,-0.007086203681794961,0.4484501668541686
139,COLE_COD_MCPIO_UBICACION,25797,-0.10203137224809453,0.00046141014892533326
140,COLE_COD_MCPIO_UBICACION,25799,0.00016833995744736544,0.9723787533547833
141,COLE_COD_MCPIO_UBICACION,25817,-0.03733766747105553,3.6209654964118265e-08
142,COLE_COD_MCPIO_UBICACION,25843,-0.0020476624167931586,0.7669780083626612
143,COLE_COD_MCPIO_UBICACION,25873,0.08068455527038035,1.1347103011677267e-15
144,COLE_COD_MCPIO_UBICACION,25875,0.054380305266391,4.5264401909489e-05
145,COLE_COD_MCPIO_UBICACION,25899,0.03817030131654758,8.89933748948744e-24
146,COLE_COD_MCPIO_UBICACION,27001,-0.14772618052384895,9.895844966638691e-58
147,COLE_COD_MCPIO_UBICACION,27615,-0.20650946895544772,4.941648559001331e-30
148,COLE_COD_MCPIO_UBICACION,41001,-0.025014938613529984,1.8755116774426028e-19
149,COLE_COD_MCPIO_UBICACION,41298,-0.008665317993544626,0.29636160500937425
150,COLE_COD_MCPIO_UBICACION,41396,0.03921218498612064,0.032357323244548625
151,COLE_COD_MCPIO_UBICACION,41524,-0.003829526642095059,0.7173071505208455
152,COLE_COD_MCPIO_UBICACION,41548,-0.032956014697576544,0.1365784873357113
153,COLE_COD_MCPIO_UBICACION,41551,-0.033780382448241594,1.1653422473386716e-06
154,COLE_COD_MCPIO_UBICACION,41615,0.06736735541614701,9.891234399599875e-07
155,COLE_COD_MCPIO_UBICACION,41668,0.003031339498296199,0.8619636892753065
156,COLE_COD_MCPIO_UBICACION,41770,-0.036854519248028704,0.1300910942692191
157,COLE_COD_MCPIO_UBICACION,41807,0.02844910252518209,0.2847068284102879
158,COLE_COD_MCPIO_UBICACION,44001,-0.01962071802926077,2.6869412823634133e-05
159,COLE_COD_MCPIO_UBICACION,44035,-0.034400871393725135,0.006986158454725278
160,COLE_COD_MCPIO_UBICACION,44078,-0.07680917946726393,2.570196420960982e-07
161,COLE_COD_MCPIO_UBICACION,44279,0.0009687375964239026,0.9373236191747012
162,COLE_COD_MCPIO_UBICACION,44378,0.006543041825568719,0.728553826562006
163,COLE_COD_MCPIO_UBICACION,44430,-0.003310724463683987,0.6319257368815834
164,COLE_COD_MCPIO_UBICACION,44650,-0.062192658552912235,2.885577012743875e-06
165,COLE_COD_MCPIO_UBICACION,44874,-0.03971274911792859,0.0017103258842476926
166,COLE_COD_MCPIO_UBICACION,47001,-0.02357735578789275,1.3660671061450662e-21
167,COLE_COD_MCPIO_UBICACION,47053,-0.1757575516289788,0.006919420746163563
168,COLE_COD_MCPIO_UBICACION,47058,-0.2282201879886309,7.341320971850627e-37
169,COLE_COD_MCPIO_UBICACION,47189,-0.05508521162954137,1.2218241057204069e-19
170,COLE_COD_MCPIO_UBICACION,47245,0.057626777162982985,2.1787791845312393e-05
171,COLE_COD_MCPIO_UBICACION,47288,-0.016546021524305187,0.011137536111689212
172,COLE_COD_MCPIO_UBICACION,47555,0.028098649631220263,0.02338767626967405
173,COLE_COD_MCPIO_UBICACION,47980,-0.1852407659046955,4.0239154692860076e-10
174,COLE_COD_MCPIO_UBICACION,50001,-0.034853187871639046,1.632895897285026e-42
175,COLE_COD_MCPIO_UBICACION,50006,0.0011260305267990652,0.8811785205080481
176,COLE_COD_MCPIO_UBICACION,50150,-0.08501406310550165,0.23300758642422578
177,COLE_COD_MCPIO_UBICACION,50226,-0.037620572203401044,0.1827806504366977
178,COLE_COD_MCPIO_UBICACION,50313,-0.0778996236223106,5.8365326598018216e-08
179,COLE_COD_MCPIO_UBICACION,50318,-0.030735395430540546,0.053293634439749694
180,COLE_COD_MCPIO_UBICACION,50573,0.024010331583624537,0.07082233304977407
181,COLE_COD_MCPIO_UBICACION,50606,-0.02545856383742751,0.06631894882590303
182,COLE_COD_MCPIO_UBICACION,50689,0.021590249807244742,0.23552727740609916
183,COLE_COD_MCPIO_UBICACION,52001,0.010376860288867484,2.8811671357570816e-05
184,COLE_COD_MCPIO_UBICACION,52240,0.1028844957961026,5.169239571155904e-06
185,COLE_COD_MCPIO_UBICACION,52356,-0.0042344854732052194,0.3725807544760379
186,COLE_COD_MCPIO_UBICACION,52835,0.020793282203560606,0.0077474906201008146
187,COLE_COD_MCPIO_UBICACION,54001,0.0015243699032560717,0.4810407671689466
188,COLE_COD_MCPIO_UBICACION,54405,0.032085224204394996,5.169568795825667e-06
189,COLE_COD_MCPIO_UBICACION,54498,-0.05369931799627612,5.596650581938776e-12
190,COLE_COD_MCPIO_UBICACION,54518,0.03243673941825418,3.322565236787757e-05
191,COLE_COD_MCPIO_UBICACION,54810,-0.023464748866480964,0.16832686667746025
192,COLE_COD_MCPIO_UBICACION,54874,0.0327414198442112,8.811811309220483e-05
193,COLE_COD_MCPIO_UBICACION,63001,0.025870740262157955,1.0835534232972895e-10
194,COLE_COD_MCPIO_UBICACION,63130,-0.01647131309208053,0.11689412821646343
195,COLE_COD_MCPIO_UBICACION,63190,-0.07536338685132035,0.1811966972636618
196,COLE_COD_MCPIO_UBICACION,63690,0.026025364300265485,0.015908677699120157
197,COLE_COD_MCPIO_UBICACION,66001,-0.008317774023247003,0.0021897582671130374
198,COLE_COD_MCPIO_UBICACION,66170,0.04775109876828107,1.0359299097360367e-18
199,COLE_COD_MCPIO_UBICACION,66682,0.038926244959628424,0.034760496581147826
200,COLE_COD_MCPIO_UBICACION,68001,0.01917913320300983,1.8427243018302784e-18
201,COLE_COD_MCPIO_UBICACION,68013,-0.18445395235448406,0.020674255538261604
202,COLE_COD_MCPIO_UBICACION,68020,-0.19884527402574323,0.030718621797673488
203,COLE_COD_MCPIO_UBICACION,68051,-0.29661702571113535,1.7673503578755817e-14
204,COLE_COD_MCPIO_UBICACION,68077,0.003596229409236865,0.7306043965060729
205,COLE_COD_MCPIO_UBICACION,68079,-0.12736161396206794,4.69033395919339e-05
206,COLE_COD_MCPIO_UBICACION,68081,0.04930621333370373,6.838822725308173e-31
207,COLE_COD_MCPIO_UBICACION,68092,-0.3141215139097831,9.533669308164137e-18
208,COLE_COD_MCPIO_UBICACION,68101,-0.23865864196806483,2.431026919942126e-14
209,COLE_COD_MCPIO_UBICACION,68132,-0.282662543758866,4.12134976696848e-09
210,COLE_COD_MCPIO_UBICACION,68147,-0.16083309021315714,7.1740752687888305e-09
211,COLE_COD_MCPIO_UBICACION,68152,-0.20066097528187185,1.2951052578535584e-11
212,COLE_COD_MCPIO_UBICACION,68160,-0.16221668128526637,0.02288843628967963
213,COLE_COD_MCPIO_UBICACION,68162,-0.2265107538322663,3.648186221539386e-16
214,COLE_COD_MCPIO_UBICACION,68167,-0.13460846775797194,0.14356952037639573
215,COLE_COD_MCPIO_UBICACION,68176,-0.1015723452628027,0.01722640216715417
216,COLE_COD_MCPIO_UBICACION,68179,-0.29122818531265127,0.0002587584705139786
217,COLE_COD_MCPIO_UBICACION,68190,0.01667088602899896,0.37244778247745713
218,COLE_COD_MCPIO_UBICACION,68207,-0.17295727778836484,4.2923353883488845e-22
219,COLE_COD_MCPIO_UBICACION,68209,-0.22169788751692132,0.0006583191112680978
220,COLE_COD_MCPIO_UBICACION,68211,-0.19342888075314826,5.736148755087464e-05
221,COLE_COD_MCPIO_UBICACION,68217,-0.20824325632874302,1.0408132476351211e-06
222,COLE_COD_MCPIO_UBICACION,68229,-0.1966360477824845,7.234746738119814e-10
223,COLE_COD_MCPIO_UBICACION,68235,-0.15103400997581776,0.0006395932864382453
224,COLE_COD_MCPIO_UBICACION,68250,-0.3065612139631406,1.5588837861723684e-14
225,COLE_COD_MCPIO_UBICACION,68255,-0.1424948555716259,0.000352929076482035
226,COLE_COD_MCPIO_UBICACION,68264,-0.31474849406566113,4.3261432020071727e-10
227,COLE_COD_MCPIO_UBICACION,68266,-0.14758780337421776,6.426037930065847e-07
228,COLE_COD_MCPIO_UBICACION,68271,-0.1472828506784961,0.005588956972063118
229,COLE_COD_MCPIO_UBICACION,68276,0.048572740952729704,3.713800002309461e-60
230,COLE_COD_MCPIO_UBICACION,68296,-0.29188240319232894,0.001516282681154185
231,COLE_COD_MCPIO_UBICACION,68298,-0.2552929622777066,5.707929067118726e-10
232,COLE_COD_MCPIO_UBICACION,68307,-0.006733596981128363,0.22576253706215768
233,COLE_COD_MCPIO_UBICACION,68318,-0.2035987418246313,1.601215835978417e-21
234,COLE_COD_MCPIO_UBICACION,68320,-0.08519227024529062,0.35467051997982546
235,COLE_COD_MCPIO_UBICACION,68322,-0.19354869066886382,0.08592158801967913
236,COLE_COD_MCPIO_UBICACION,68327,-0.19917854787345857,0.0009480496397382636
237,COLE_COD_MCPIO_UBICACION,68344,-0.28298169193819256,2.0123345867909204e-08
238,COLE_COD_MCPIO_UBICACION,68368,-0.18812841795731694,0.008329604997112362
239,COLE_COD_MCPIO_UBICACION,68370,-0.2264911013072505,0.0014894260769211824
240,COLE_COD_MCPIO_UBICACION,68377,-0.09815542594927626,0.003909506176825662
241,COLE_COD_MCPIO_UBICACION,68385,-0.11369770446509128,0.21667872126780446
242,COLE_COD_MCPIO_UBICACION,68406,0.009324884344790795,0.45160123531872276
243,COLE_COD_MCPIO_UBICACION,68425,-0.19666652816139704,1.515446883020029e-11
244,COLE_COD_MCPIO_UBICACION,68432,-0.18487316464806014,9.440554777890492e-18
245,COLE_COD_MCPIO_UBICACION,68444,-0.18156129395646767,0.0003170002107876793
246,COLE_COD_MCPIO_UBICACION,68464,-0.21260107637837117,4.439862298405517e-12
247,COLE_COD_MCPIO_UBICACION,68468,-0.2526485363726187,2.844575046572166e-20
248,COLE_COD_MCPIO_UBICACION,68498,-0.1544127608715967,0.03032393066457109
249,COLE_COD_MCPIO_UBICACION,68500,-0.1231753584812255,0.014610077024782262
250,COLE_COD_MCPIO_UBICACION,68502,-0.24933578075591994,6.626963818869153e-14
251,COLE_COD_MCPIO_UBICACION,68524,-0.015095876501160834,0.9245454397138972
252,COLE_COD_MCPIO_UBICACION,68547,0.02525889208988462,7.816440731186011e-07
253,COLE_COD_MCPIO_UBICACION,68549,-0.24136543050902015,5.580150852000013e-06
254,COLE_COD_MCPIO_UBICACION,68572,-0.11991488587717179,0.01265634989518919
255,COLE_COD_MCPIO_UBICACION,68573,-0.20641856113651988,0.00010275018213395514
256,COLE_COD_MCPIO_UBICACION,68575,-0.19679450429366374,1.4515772226553654e-13
257,COLE_COD_MCPIO_UBICACION,68615,-0.26063954174534115,2.765337318018504e-13
258,COLE_COD_MCPIO_UBICACION,68655,0.02589741143843319,0.11806402238292517
259,COLE_COD_MCPIO_UBICACION,68669,-0.1578707593107511,6.737265448440207e-10
260,COLE_COD_MCPIO_UBICACION,68673,-0.3113506619836566,0.05075284483768947
261,COLE_COD_MCPIO_UBICACION,68679,0.02864710992777705,0.000360848011454347
262,COLE_COD_MCPIO_UBICACION,68682,-0.14596136474734286,0.11270245346651508
263,COLE_COD_MCPIO_UBICACION,68684,-0.1810955030038793,3.913001385206786e-13
264,COLE_COD_MCPIO_UBICACION,68686,-0.1796432738921534,3.744338205417733e-10
265,COLE_COD_MCPIO_UBICACION,68689,-0.26751164621626083,1.5512840159396876e-14
266,COLE_COD_MCPIO_UBICACION,68705,-0.289710445227647,2.0355176911439884e-12
267,COLE_COD_MCPIO_UBICACION,68720,-0.19597462506745425,3.872612712254999e-12
268,COLE_COD_MCPIO_UBICACION,68745,-0.17242835150371907,7.364082135790934e-07
269,COLE_COD_MCPIO_UBICACION,68755,-0.026786334413946806,0.029663383661062498
270,COLE_COD_MCPIO_UBICACION,68770,-0.1429886199815135,0.00033585575413504844
271,COLE_COD_MCPIO_UBICACION,68773,-0.3570174240019739,2.4104310575966696e-10
272,COLE_COD_MCPIO_UBICACION,68780,-0.06346247699983439,0.2084588873779306
273,COLE_COD_MCPIO_UBICACION,68855,-0.12183156639815142,9.844413326400475e-05
274,COLE_COD_MCPIO_UBICACION,68861,-0.014587392112817114,0.3429948828274614
275,COLE_COD_MCPIO_UBICACION,68867,-0.2482382956030205,3.7964676984748016e-05
276,COLE_COD_MCPIO_UBICACION,68872,-0.15737405384675435,0.0030672286830365244
277,COLE_COD_MCPIO_UBICACION,68895,-0.065588077160103,3.7802497947056006e-05
278,COLE_COD_MCPIO_UBICACION,70001,0.022190518463175147,1.1907081248033335e-10
279,COLE_COD_MCPIO_UBICACION,70215,0.05212727112124159,1.0609290462870421e-09
280,COLE_COD_MCPIO_UBICACION,70508,-0.16042288512931827,5.753102710449409e-10
281,COLE_COD_MCPIO_UBICACION,70670,-0.10204163361705298,0.00046330160328736885
282,COLE_COD_MCPIO_UBICACION,70708,0.0027920458214915223,0.8527211115452993
283,COLE_COD_MCPIO_UBICACION,70742,0.023515908383541156,0.2358761676532377
284,COLE_COD_MCPIO_UBICACION,70820,0.027317611268534454,0.039222468817525745
285,COLE_COD_MCPIO_UBICACION,73001,-0.00798826427985534,0.0014563013221240845
286,COLE_COD_MCPIO_UBICACION,73168,-0.00618341151988985,0.6959308999590745
287,COLE_COD_MCPIO_UBICACION,73268,-0.05470580342531545,3.4138875944496946e-15
288,COLE_COD_MCPIO_UBICACION,73275,-0.10273504308469975,9.799722912200941e-28
289,COLE_COD_MCPIO_UBICACION,73319,0.07604698871105774,0.3399662896889477
290,COLE_COD_MCPIO_UBICACION,73349,0.00824875519323779,0.6056555020606937
291,COLE_COD_MCPIO_UBICACION,73408,0.03870776079246687,0.12511458233000955
292,COLE_COD_MCPIO_UBICACION,73411,-0.027320495844341323,0.030836826784349267
293,COLE_COD_MCPIO_UBICACION,73443,-0.02852421251113674,0.13500277807794475
294,COLE_COD_MCPIO_UBICACION,73449,-0.04453686536513008,4.715524519344225e-06
295,COLE_COD_MCPIO_UBICACION,73483,-0.055843157580459636,0.006750633068604865
296,COLE_COD_MCPIO_UBICACION,73585,-0.060981210615929295,0.0002931837824954591
297,COLE_COD_MCPIO_UBICACION,76001,-0.021701756973328934,9.424626217226305e-47
298,COLE_COD_MCPIO_UBICACION,76036,0.06788503302164926,0.003208705661986395
299,COLE_COD_MCPIO_UBICACION,76041,0.004138545028999281,0.896763864395598
300,COLE_COD_MCPIO_UBICACION,76109,-0.06259268812396326,2.15712815840179e-65
301,COLE_COD_MCPIO_UBICACION,76111,-0.023237518914538267,4.6788012200491395e-07
302,COLE_COD_MCPIO_UBICACION,76113,0.043033893508984254,0.032388135188465235
303,COLE_COD_MCPIO_UBICACION,76126,-0.011296536709199988,0.5776863953512075
304,COLE_COD_MCPIO_UBICACION,76130,-0.01838468665660936,0.003788352706831051
305,COLE_COD_MCPIO_UBICACION,76147,-0.012575948624742223,0.02906258257692596
306,COLE_COD_MCPIO_UBICACION,76233,-0.06171774525814045,8.838273645642102e-06
307,COLE_COD_MCPIO_UBICACION,76248,-0.011553000613267125,0.09536924226934161
308,COLE_COD_MCPIO_UBICACION,76275,0.08805845272551671,3.54729213762666e-18
309,COLE_COD_MCPIO_UBICACION,76318,-0.1754383557549599,4.170353438457222e-15
310,COLE_COD_MCPIO_UBICACION,76364,-0.021584813934258484,1.0797729465746618e-05
311,COLE_COD_MCPIO_UBICACION,76400,0.021009912407073606,0.2072113105459606
312,COLE_COD_MCPIO_UBICACION,76520,-0.053803018264185466,3.323653113296565e-63
313,COLE_COD_MCPIO_UBICACION,76563,-0.06344806675514693,2.773829118684723e-06
314,COLE_COD_MCPIO_UBICACION,76622,0.05526171867277018,1.2186182809677776e-05
315,COLE_COD_MCPIO_UBICACION,76670,-0.011141788519810694,0.7166005740572776
316,COLE_COD_MCPIO_UBICACION,76736,0.06641919695536488,4.643501617619514e-05
317,COLE_COD_MCPIO_UBICACION,76834,0.014628631440080043,0.00027441183344340436
318,COLE_COD_MCPIO_UBICACION,76892,-0.049291807890968015,2.5775611881090194e-25
